数据分类,指标名称,指标代码,单位,频率,数据日期,数值,同比(%),年初至今(%),备注,数据来源
分档次,经济型酒店ADR,,元,周,2023-07-09T00:00:00Z,159.06,17.24,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-07-09T00:00:00Z,107.795,21.16,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-07-16T00:00:00Z,70.7,9.43,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-07-16T00:00:00Z,166.72,20.48,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-07-16T00:00:00Z,117.871,31.84,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-07-23T00:00:00Z,70.77,8.98,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-07-23T00:00:00Z,172.22,22.15,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-07-23T00:00:00Z,121.8801,33.12,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-07-30T00:00:00Z,70.08,6.39,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-07-30T00:00:00Z,175.43,21.08,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-07-30T00:00:00Z,122.9413,28.82,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-08-06T00:00:00Z,71.17,4.8,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-08-06T00:00:00Z,183.3,21.11,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-08-06T00:00:00Z,130.4546,26.92,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-08-13T00:00:00Z,71.99,13.64,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-08-13T00:00:00Z,187.82,28.49,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-08-13T00:00:00Z,135.2116,46.02,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-08-20T00:00:00Z,70.96,11.29,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-08-20T00:00:00Z,182.43,30.65,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-08-20T00:00:00Z,129.4523,45.41,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-08-27T00:00:00Z,66.83,13.23,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-08-27T00:00:00Z,167.59,25.64,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-08-27T00:00:00Z,112.0004,42.26,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-09-03T00:00:00Z,57.75,6.26,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-09-03T00:00:00Z,148.38,14.53,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-09-03T00:00:00Z,85.6894,21.69,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-09-10T00:00:00Z,60.22,17.16,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-09-10T00:00:00Z,146.07,12.22,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-09-10T00:00:00Z,87.9634,31.48,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-09-17T00:00:00Z,60.63,13.07,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-09-17T00:00:00Z,143.22,14.03,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-09-17T00:00:00Z,86.8343,28.94,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-09-24T00:00:00Z,59.15,6.29,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-09-24T00:00:00Z,142.49,13.13,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-09-24T00:00:00Z,84.2828,20.25,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-10-01T00:00:00Z,60.46,6.52,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-10-01T00:00:00Z,189.16,33.33,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-10-01T00:00:00Z,114.3661,42.02,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-10-08T00:00:00Z,60.68,16.31,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-10-08T00:00:00Z,183.2,33.27,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-10-08T00:00:00Z,111.1658,55,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-10-15T00:00:00Z,57.02,13.81,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-10-15T00:00:00Z,139.22,13.21,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-10-15T00:00:00Z,79.3832,28.84,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-10-22T00:00:00Z,60.42,17,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-10-22T00:00:00Z,140.81,14.66,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-10-22T00:00:00Z,85.0774,34.15,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-10-29T00:00:00Z,59.16,12.47,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-10-29T00:00:00Z,140.54,14.2,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-10-29T00:00:00Z,83.1435,28.45,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-11-05T00:00:00Z,56.38,6,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-11-05T00:00:00Z,136.63,10.96,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-11-05T00:00:00Z,77.032,17.61,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-11-12T00:00:00Z,56.74,7.87,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-11-12T00:00:00Z,135.34,10.39,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-11-12T00:00:00Z,76.7919,19.08,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-11-19T00:00:00Z,57.66,6.6,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-11-19T00:00:00Z,135.18,9.43,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-11-19T00:00:00Z,77.9448,16.65,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-11-26T00:00:00Z,57.87,6.44,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-11-26T00:00:00Z,135.78,9.13,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-11-26T00:00:00Z,78.5759,16.16,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-12-03T00:00:00Z,56.63,9.18,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-12-03T00:00:00Z,133.92,7.64,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-12-03T00:00:00Z,75.8389,17.52,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-12-10T00:00:00Z,56.37,5.34,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-12-10T00:00:00Z,134.19,7.63,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-12-10T00:00:00Z,75.6429,13.38,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-12-17T00:00:00Z,55.42,-2.77,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-12-17T00:00:00Z,133.47,5.03,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-12-17T00:00:00Z,73.9691,2.12,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-12-24T00:00:00Z,57.78,10.25,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-12-24T00:00:00Z,139.77,4.65,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-12-24T00:00:00Z,80.7591,15.37,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2023-12-31T00:00:00Z,61.61,21.42,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2023-12-31T00:00:00Z,152.99,16.5,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2023-12-31T00:00:00Z,94.2571,41.46,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-01-07T00:00:00Z,53.36,1.6,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-01-07T00:00:00Z,134.27,4.29,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-01-07T00:00:00Z,71.6465,5.96,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-01-14T00:00:00Z,57.32,5.95,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-01-14T00:00:00Z,134.67,1.69,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-01-14T00:00:00Z,77.1928,7.74,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-01-21T00:00:00Z,58.95,42.67,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-01-21T00:00:00Z,137.52,-4.67,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-01-21T00:00:00Z,81.068,36.01,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-01-28T00:00:00Z,58.88,0.91,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-01-28T00:00:00Z,141.22,-18.12,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-01-28T00:00:00Z,83.1503,-17.38,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-02-04T00:00:00Z,54.97,-7.29,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-02-04T00:00:00Z,142.95,-1.24,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-02-04T00:00:00Z,78.5796,-8.43,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-02-11T00:00:00Z,43.88,-33.78,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-02-11T00:00:00Z,173.72,21.94,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-02-11T00:00:00Z,76.2283,-19.24,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-02-18T00:00:00Z,63.63,-7.27,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-02-18T00:00:00Z,195.82,33.88,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-02-18T00:00:00Z,124.6003,24.15,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-02-25T00:00:00Z,55.34,-18.05,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-02-25T00:00:00Z,142.01,-3.7,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-02-25T00:00:00Z,78.5883,-21.08,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-03-03T00:00:00Z,60.23,-6.04,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-03-03T00:00:00Z,137.96,-4.61,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-03-03T00:00:00Z,83.0933,-10.37,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-03-10T00:00:00Z,60.22,-5.57,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-03-10T00:00:00Z,138.51,-4.11,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-03-10T00:00:00Z,83.4107,-9.44,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-03-17T00:00:00Z,58.56,-9.25,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-03-17T00:00:00Z,141.38,-3.45,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-03-17T00:00:00Z,82.7921,-12.38,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-03-24T00:00:00Z,60.52,-6.1,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-03-24T00:00:00Z,141.04,-3.58,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-03-24T00:00:00Z,85.3574,-9.46,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-03-31T00:00:00Z,60.24,-4,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-03-31T00:00:00Z,144.39,-1.47,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-03-31T00:00:00Z,86.9805,-5.41,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-04-07T00:00:00Z,58.48,-5.13,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-04-07T00:00:00Z,153.74,5.55,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-04-07T00:00:00Z,89.9072,0.14,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-04-14T00:00:00Z,62.17,-6.58,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-04-14T00:00:00Z,146.13,-3.55,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-04-14T00:00:00Z,90.849,-9.9,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-04-21T00:00:00Z,63.58,-2.77,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-04-21T00:00:00Z,144.82,-3.34,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-04-21T00:00:00Z,92.0766,-6.02,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-04-28T00:00:00Z,58.89,-14.08,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-04-28T00:00:00Z,139.84,-28.21,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-04-28T00:00:00Z,82.3518,-38.31,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-05-05T00:00:00Z,66.08,8.49,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-05-05T00:00:00Z,203.14,19.61,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-05-05T00:00:00Z,134.2349,29.77,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-05-12T00:00:00Z,54.19,-11.58,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-05-12T00:00:00Z,133.75,-8.43,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-05-12T00:00:00Z,72.4791,-19.04,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-05-19T00:00:00Z,61.31,-4.4,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-05-19T00:00:00Z,140.49,-5.3,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-05-19T00:00:00Z,86.1344,-9.46,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-05-26T00:00:00Z,59.64,-1.94,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-05-26T00:00:00Z,138.42,-3.98,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-05-26T00:00:00Z,82.5537,-5.84,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-06-02T00:00:00Z,55.79,-4.31,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-06-02T00:00:00Z,136.62,-3.59,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-06-02T00:00:00Z,76.2203,-7.74,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-06-09T00:00:00Z,59.54,-4.61,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-06-09T00:00:00Z,147.04,1.61,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-06-09T00:00:00Z,87.5476,-3.08,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-06-16T00:00:00Z,56.95,-10.65,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-06-16T00:00:00Z,137.06,-6.01,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-06-16T00:00:00Z,78.0557,-16.02,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-06-23T00:00:00Z,59.02,-5.39,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-06-23T00:00:00Z,139.81,-8.29,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-06-23T00:00:00Z,82.5159,-13.23,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-06-30T00:00:00Z,61.04,-5.7,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-06-30T00:00:00Z,139.81,-6.71,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-06-30T00:00:00Z,85.34,-12.03,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-07-07T00:00:00Z,62.21,-8.2,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-07-07T00:00:00Z,147.7,-7.14,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-07-07T00:00:00Z,91.8842,-14.76,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-07-14T00:00:00Z,66.07,-6.55,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-07-14T00:00:00Z,155.76,-6.57,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-07-14T00:00:00Z,102.9106,-12.69,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-07-21T00:00:00Z,67.9,-4.06,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-07-21T00:00:00Z,162.59,-5.59,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-07-21T00:00:00Z,110.3986,-9.42,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-07-28T00:00:00Z,66.17,-5.58,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-07-28T00:00:00Z,162.57,-7.33,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-07-28T00:00:00Z,107.5726,-12.5,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-08-04T00:00:00Z,66.92,-5.97,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-08-04T00:00:00Z,169.23,-7.68,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-08-04T00:00:00Z,113.2487,-13.19,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-08-11T00:00:00Z,70.67,-1.83,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-08-11T00:00:00Z,178.91,-4.74,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-08-11T00:00:00Z,126.4357,-6.49,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-08-18T00:00:00Z,66.19,-6.72,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-08-18T00:00:00Z,171.43,-6.03,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-08-18T00:00:00Z,113.4695,-12.35,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-08-25T00:00:00Z,66.7,-0.19,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-08-25T00:00:00Z,162.38,-3.11,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-08-25T00:00:00Z,108.3075,-3.3,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-09-01T00:00:00Z,60.21,4.26,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-09-01T00:00:00Z,147.4,-0.66,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-09-01T00:00:00Z,88.7495,3.57,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-09-08T00:00:00Z,58.79,-2.37,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-09-08T00:00:00Z,140.79,-3.61,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-09-08T00:00:00Z,82.7704,-5.9,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-09-15T00:00:00Z,57.73,-4.78,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-09-15T00:00:00Z,140.34,-2.01,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-09-15T00:00:00Z,81.0183,-6.7,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-09-22T00:00:00Z,54.92,-7.15,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-09-22T00:00:00Z,137.26,-3.67,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-09-22T00:00:00Z,75.3832,-10.56,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-09-29T00:00:00Z,54.9,-9.2,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-09-29T00:00:00Z,133.83,-29.25,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-09-29T00:00:00Z,73.4727,-35.76,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-10-06T00:00:00Z,71.65,18.08,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-10-06T00:00:00Z,200.69,9.55,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-10-06T00:00:00Z,143.7944,29.35,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-10-13T00:00:00Z,51.09,-10.4,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-10-13T00:00:00Z,129.45,-7.02,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-10-13T00:00:00Z,66.136,-16.69,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-10-20T00:00:00Z,60.89,0.78,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-10-20T00:00:00Z,134.97,-4.15,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-10-20T00:00:00Z,82.1832,-3.4,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-10-27T00:00:00Z,58.72,-0.74,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-10-27T00:00:00Z,134.8,-4.08,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-10-27T00:00:00Z,79.1546,-4.8,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-11-03T00:00:00Z,56.16,-0.39,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-11-03T00:00:00Z,133.14,-2.55,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-11-03T00:00:00Z,74.7714,-2.93,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-11-10T00:00:00Z,56.25,-0.86,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-11-10T00:00:00Z,131.87,-2.56,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-11-10T00:00:00Z,74.1769,-3.41,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-11-17T00:00:00Z,57.3,-0.62,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-11-17T00:00:00Z,133.1,-1.54,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-11-17T00:00:00Z,76.2663,-2.15,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-11-24T00:00:00Z,57.23,-1.11,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-11-24T00:00:00Z,131.48,-3.17,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-11-24T00:00:00Z,75.246,-4.24,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-12-01T00:00:00Z,57.87,2.19,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-12-01T00:00:00Z,132.68,-0.93,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-12-01T00:00:00Z,76.7819,1.24,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-12-08T00:00:00Z,57,1.12,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-12-08T00:00:00Z,131.67,-1.88,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-12-08T00:00:00Z,75.0519,-0.78,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-12-15T00:00:00Z,55.91,0.88,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-12-15T00:00:00Z,129.72,-2.81,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-12-15T00:00:00Z,72.5265,-1.95,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-12-22T00:00:00Z,57.6,-0.31,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-12-22T00:00:00Z,134.95,-3.45,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-12-22T00:00:00Z,77.7312,-3.75,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2024-12-29T00:00:00Z,55.63,-9.71,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2024-12-29T00:00:00Z,132.8,-13.2,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2024-12-29T00:00:00Z,73.8766,-21.62,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2025-01-05T00:00:00Z,56.84,6.52,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2025-01-05T00:00:00Z,140.38,4.55,,,酒店之家(STR)
分档次,经济型酒店RevPAR,,元,周,2025-01-05T00:00:00Z,79.792,11.37,,,酒店之家(STR)
分档次,经济型酒店OCC,,%,周,2025-01-12T00:00:00Z,56.25,-1.87,,,酒店之家(STR)
分档次,经济型酒店ADR,,元,周,2025-01-12T00:00:00Z,131.02,-2.71,,,酒店之家(STR)
