数据分类,指标名称,指标代码,单位,频率,数据日期,数值,同比(%),年初至今(%),备注,数据来源
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2020-07-31T00:00:00Z,1.26,-82.93,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2020-08-31T00:00:00Z,1.33,-83.9,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2020-09-30T00:00:00Z,1,-88.44,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2020-10-31T00:00:00Z,1.07,-88.65,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2020-11-30T00:00:00Z,0.98,-91.76,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2020-12-31T00:00:00Z,2.29,-83.69,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2021-01-31T00:00:00Z,1.01,-86.69,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2021-02-28T00:00:00Z,0.94,394.74,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2021-03-31T00:00:00Z,1.05,320,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2021-04-30T00:00:00Z,1.75,414.71,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2021-05-31T00:00:00Z,1.23,141.18,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2021-06-30T00:00:00Z,1.39,78.21,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2021-07-31T00:00:00Z,1.89,50,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2021-08-31T00:00:00Z,0.8,-39.85,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2021-09-30T00:00:00Z,0.72,-28,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2021-10-31T00:00:00Z,0.95,-11.21,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2021-11-30T00:00:00Z,0.65,-33.67,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2021-12-31T00:00:00Z,2.17,-5.24,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2022-01-31T00:00:00Z,2,98.02,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2022-02-28T00:00:00Z,1.41,50,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2022-03-31T00:00:00Z,0.48,-54.29,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2022-04-30T00:00:00Z,0.27,-84.57,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2022-05-31T00:00:00Z,0.37,-69.92,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2022-06-30T00:00:00Z,1.07,-23.02,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2022-07-31T00:00:00Z,2.59,37.04,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2022-08-31T00:00:00Z,0.51,-36.25,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2022-09-30T00:00:00Z,0.15,-79.17,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2022-10-31T00:00:00Z,0.42,-55.79,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2022-11-30T00:00:00Z,0.45,-30.77,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2022-12-31T00:00:00Z,1.61,-25.81,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2023-01-31T00:00:00Z,1.55,-22.5,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2023-02-28T00:00:00Z,0.88,-37.59,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2023-03-31T00:00:00Z,1.87,289.58,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2023-04-30T00:00:00Z,2.49,822.22,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2023-05-31T00:00:00Z,1.69,356.76,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2023-06-30T00:00:00Z,2.22,107.48,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2023-07-31T00:00:00Z,2.34,-9.65,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2023-08-31T00:00:00Z,2.97,482.35,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2023-09-30T00:00:00Z,3.55,2266.67,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2023-10-31T00:00:00Z,5.14,1123.81,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2023-11-30T00:00:00Z,6.85,1422.22,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2023-12-31T00:00:00Z,9.38,482.61,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2024-01-31T00:00:00Z,8.31,436.13,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2024-02-29T00:00:00Z,4.85,451.14,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2024-03-31T00:00:00Z,8.73,366.84,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2024-04-30T00:00:00Z,7.89,216.87,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2024-05-31T00:00:00Z,6.16,264.5,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2024-06-30T00:00:00Z,6.34,185.59,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2024-07-31T00:00:00Z,6.89,194.44,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2024-08-31T00:00:00Z,7.56,154.55,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2024-09-30T00:00:00Z,7.69,116.62,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2024-10-31T00:00:00Z,8.97,74.51,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2024-11-30T00:00:00Z,9.56,39.56,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2024-12-31T00:00:00Z,12.72,35.61,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2025-01-31T00:00:00Z,9.11,9.63,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2025-02-28T00:00:00Z,7.54,55.46,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2025-03-31T00:00:00Z,10.49,20.16,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2025-04-30T00:00:00Z,10.61,34.47,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2025-05-31T00:00:00Z,8.71,41.4,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2025-06-30T00:00:00Z,9.26,46.06,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2025-07-31T00:00:00Z,8.79,27.58,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2025-08-31T00:00:00Z,9.15,21.03,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2025-09-30T00:00:00Z,8.59,11.7,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2025-10-31T00:00:00Z,11.93,33,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2025-11-30T00:00:00Z,14,46.44,,,同花顺iFinD(海南省统计局)
客流与旅游,海南接待过夜外国人(当月值),S002903816,万人次,月,2025-12-31T00:00:00Z,20.09,57.94,,,同花顺iFinD(海南省统计局)
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2011-12-31T00:00:00Z,9.7067,,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2011-12-31T00:00:00Z,48.7014,,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2011-12-31T00:00:00Z,153.2942,,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2011-12-31T00:00:00Z,1993.1069,,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2012-12-31T00:00:00Z,23.6282,143.42,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2012-12-31T00:00:00Z,105.9889,117.63,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2012-12-31T00:00:00Z,351.4074,129.24,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2012-12-31T00:00:00Z,2229.3068,11.85,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2013-12-31T00:00:00Z,32.9164,39.31,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2013-12-31T00:00:00Z,111.6897,5.38,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2013-12-31T00:00:00Z,437.1452,24.4,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2013-12-31T00:00:00Z,2947.1252,32.2,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2014-12-31T00:00:00Z,43.1719,31.16,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2014-12-31T00:00:00Z,138.9716,24.43,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2014-12-31T00:00:00Z,532.4464,21.8,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2014-12-31T00:00:00Z,3106.5249,5.41,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2015-12-31T00:00:00Z,55.3789,28.28,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2015-12-31T00:00:00Z,163.9511,17.97,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2015-12-31T00:00:00Z,649.1442,21.92,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2015-12-31T00:00:00Z,3377.7693,8.73,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2016-12-31T00:00:00Z,60.7122,9.63,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2016-12-31T00:00:00Z,173.1332,5.6,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2016-12-31T00:00:00Z,740.6028,14.09,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2016-12-31T00:00:00Z,3506.677,3.82,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2017-12-31T00:00:00Z,80.0454,31.84,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2017-12-31T00:00:00Z,233.3987,34.81,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2017-12-31T00:00:00Z,1050.0112,41.78,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2017-12-31T00:00:00Z,3429.5559,-2.2,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2018-12-31T00:00:00Z,97.4679,21.77,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2018-12-31T00:00:00Z,278.5858,19.36,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2018-12-31T00:00:00Z,1325.262,26.21,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2018-12-31T00:00:00Z,3498.6672,2.02,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2019-12-31T00:00:00Z,134.9224,38.43,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2019-12-31T00:00:00Z,376.1898,35.04,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2019-12-31T00:00:00Z,1819.9389,37.33,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2019-12-31T00:00:00Z,3586.5503,2.51,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2020-12-31T00:00:00Z,274.7922,103.67,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2020-12-31T00:00:00Z,448.3658,19.19,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2020-12-31T00:00:00Z,3410.2473,87.38,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2020-12-31T00:00:00Z,6128.7509,70.88,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2021-12-31T00:00:00Z,494.6963,80.03,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2021-12-31T00:00:00Z,671.4582,49.76,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2021-12-31T00:00:00Z,7045.4021,106.6,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2021-12-31T00:00:00Z,7367.4921,20.21,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2022-12-31T00:00:00Z,348.9866,-29.45,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2022-12-31T00:00:00Z,422.4151,-37.09,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2022-12-31T00:00:00Z,4944.0948,-29.83,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2022-12-31T00:00:00Z,8261.698,12.14,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2023-12-31T00:00:00Z,437.3478,25.32,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2023-12-31T00:00:00Z,675.6004,59.94,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2023-12-31T00:00:00Z,5130.438,3.77,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2023-12-31T00:00:00Z,6473.4686,-21.64,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2024-12-31T00:00:00Z,309.3897,-29.26,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2024-12-31T00:00:00Z,568.2224,-15.89,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2024-12-31T00:00:00Z,3308.2914,-35.52,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2024-12-31T00:00:00Z,5444.8696,-15.89,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物金额(年度),,亿元,年,2025-12-31T00:00:00Z,303.8425,-1.79,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物人次(年度),,万人次,年,2025-12-31T00:00:00Z,454.2221,-20.06,,,海口海关/海南省统计局
离岛免税销售,离岛免税购物件数(年度),,万件,年,2025-12-31T00:00:00Z,2667.218,-19.38,,,海口海关/海南省统计局
离岛免税销售,离岛免税客单价(年度),,元,年,2025-12-31T00:00:00Z,6689.2936,22.85,,,海口海关/海南省统计局
假期销售,主要假期日均销售额,,亿元,不定期,2025-01-01T00:00:00Z,1.2951,-18.2,,2025年元旦假期,海口海关
假期销售,主要假期日均销售额,,亿元,不定期,2025-01-29T00:00:00Z,2.6175,-15.9,,2025年春节假期,海口海关
假期销售,主要假期日均销售额,,亿元,不定期,2025-05-01T00:00:00Z,1.02,-6.8,,2025年五一假期,海口海关
假期销售,主要假期日均销售额,,亿元,不定期,2025-05-31T00:00:00Z,0.6233,-8.8,,2025年端午假期,海口海关
假期销售,主要假期日均销售额,,亿元,不定期,2025-10-01T00:00:00Z,1.18,5.2,,2025年中秋国庆假期,海口海关
假期销售,主要假期日均销售额,,亿元,不定期,2026-01-01T00:00:00Z,2.3733,,,2026年元旦假期,海口海关
假期销售,主要假期日均销售额,,亿元,不定期,2026-02-17T00:00:00Z,3.0222,15.5,,2026年春节假期,海口海关
假期销售,主要假期日均销售额,,亿元,不定期,2026-04-05T00:00:00Z,0.93,14.8,,2026年清明假期,海口海关
假期销售,主要假期日均销售额,,亿元,不定期,2026-05-01T00:00:00Z,1.108,8.6,,2026年五一假期,海口海关
假期销售,主要假期日均销售额,,亿元,不定期,2026-06-19T00:00:00Z,0.6733,8,,2026年端午假期,海口海关
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2023-01-31T00:00:00Z,6.4259,,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2023-02-28T00:00:00Z,8.5628,,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2023-03-31T00:00:00Z,9.3642,,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2023-04-30T00:00:00Z,8.895,,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2023-05-31T00:00:00Z,8.7192,,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2023-06-30T00:00:00Z,8.2689,,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2023-07-31T00:00:00Z,7.716,,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2023-08-31T00:00:00Z,8.5976,,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2023-09-30T00:00:00Z,9.9762,,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2023-10-31T00:00:00Z,9.8453,,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2023-11-30T00:00:00Z,8.8237,,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2023-12-31T00:00:00Z,10.0359,,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2024-01-31T00:00:00Z,11.9946,86.66,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2024-02-29T00:00:00Z,6.8752,-19.71,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2024-03-31T00:00:00Z,8.9116,-4.83,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2024-04-30T00:00:00Z,9.1376,2.73,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2024-05-31T00:00:00Z,9.1885,5.38,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2024-06-30T00:00:00Z,8.6788,4.96,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2024-07-31T00:00:00Z,7.2735,-5.73,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2024-08-31T00:00:00Z,9.2201,7.24,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2024-09-30T00:00:00Z,8.9532,-10.25,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2024-10-31T00:00:00Z,8.1823,-16.89,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2024-11-30T00:00:00Z,7.2792,-17.5,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2024-12-31T00:00:00Z,8.7522,-12.79,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2025-01-31T00:00:00Z,6.5564,-45.34,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2025-02-28T00:00:00Z,6.9331,0.84,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2025-03-31T00:00:00Z,7.4481,-16.42,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2025-04-30T00:00:00Z,8.2183,-10.06,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2025-05-31T00:00:00Z,7.5514,-17.82,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2025-06-30T00:00:00Z,7.9371,-8.55,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2025-07-31T00:00:00Z,6.687,-8.06,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2025-08-31T00:00:00Z,7.3332,-20.47,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2025-09-30T00:00:00Z,7.6694,-14.34,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2025-10-31T00:00:00Z,7.3774,-9.84,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2025-11-30T00:00:00Z,6.8399,-6.03,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2025-12-31T00:00:00Z,7.6118,-13.03,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2026-01-31T00:00:00Z,7.3578,12.22,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2026-02-28T00:00:00Z,6.6478,-4.12,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2026-03-31T00:00:00Z,7.3012,-1.97,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2026-04-30T00:00:00Z,7.5247,-8.44,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2026-05-31T00:00:00Z,7.4651,-1.14,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2026-06-30T00:00:00Z,7.3794,-7.03,,,韩国免税店协会
海外免税,韩国免税销售额(当月值),S021159661,亿美元,月,2026-07-31T00:00:00Z,7.1153,6.4,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2023-01-31T00:00:00Z,143.433,,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2023-02-28T00:00:00Z,138.6019,,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2023-03-31T00:00:00Z,147.0883,,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2023-04-30T00:00:00Z,163.5613,,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2023-05-31T00:00:00Z,175.495,,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2023-06-30T00:00:00Z,181.5696,,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2023-07-31T00:00:00Z,195.9923,,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2023-08-31T00:00:00Z,206.3989,,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2023-09-30T00:00:00Z,209.7037,,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2023-10-31T00:00:00Z,215.7243,,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2023-11-30T00:00:00Z,212.1431,,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2023-12-31T00:00:00Z,218.6073,,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2024-01-31T00:00:00Z,225.4248,57.16,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2024-02-29T00:00:00Z,213.5384,54.07,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2024-03-31T00:00:00Z,230.4003,56.64,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2024-04-30T00:00:00Z,233.7354,42.9,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2024-05-31T00:00:00Z,243.142,38.55,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2024-06-30T00:00:00Z,236.3328,30.16,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2024-07-31T00:00:00Z,236.3113,20.57,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2024-08-31T00:00:00Z,249.8123,21.03,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2024-09-30T00:00:00Z,249.5045,18.98,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2024-10-31T00:00:00Z,256.7163,19,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2024-11-30T00:00:00Z,239.4529,12.87,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2024-12-31T00:00:00Z,229.828,5.13,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2025-01-31T00:00:00Z,229.0817,1.62,,,韩国免税店协会
海外免税,韩国免税购物人数(当月值),S021159659,万人,月,2025-02-28T00:00:00Z,209.9095,-1.7,,,韩国免税店协会
